git_hash=55c2d9c;execution date=20240624_092201;;;
Cluster;Legal;Has Solution;Cluster Size;Max Length;Time;AccumulatedTime
0x7dec817d4_1;0;0;0;-1;4.31e-07;759.581
0xc766362b6_2;0;0;0;-1;3.7e-07;759.583
0x122cffc936_0;0;0;0;-1;2.4e-07;759.585
0x34313a48a_2;0;0;0;-1;6.21e-07;759.587
0xaf53093aa_1;0;0;0;-1;7.81e-07;759.589
0xf699cedb_0;0;0;0;-1;3e-07;759.591
0xb45b7c51e_1;0;0;0;-1;2.81e-07;759.593
0x1071e7db1f_0;0;0;0;-1;2.2e-07;759.595
0xa47a0d540_1;0;0;0;-1;2.61e-07;759.596
0x1a3a9425d_0;0;0;0;-1;2.2e-07;759.598
0x7fb89900c_0;0;0;0;-1;4.61e-07;759.6
0xe5c71e3d_0;0;0;0;-1;3.1e-07;759.602
0xd50ce5f26_0;0;0;0;-1;4.11e-07;759.604
0x6bcc9972e_2;0;0;0;-1;4.61e-07;759.606
0x71a9f24dd_1;0;0;0;-1;2.1e-07;759.608
0xe53f0e4d_2;0;0;0;-1;2.3e-07;759.609
0x74c30fadc_2;0;0;0;-1;4.71e-07;759.611
0x1046dfd348_2;0;0;0;-1;4.91e-07;759.613
0x74dff8366_1;0;0;0;-1;3.4e-07;759.615
0xad5765014_2;0;0;0;-1;3.61e-07;759.617
0x10cf4ece92_0;0;0;0;-1;2.7e-07;759.618
0xaf8f1e4ee_0;0;0;0;-1;6.41e-07;759.62
0xba288e71e_0;0;0;0;-1;2.3e-07;759.622
0x10dd68c2fb_1;0;0;0;-1;6.21e-07;759.624
0x8039c0a2a_1;0;0;0;-1;8.41e-07;759.626
0x7bdc42988_2;0;0;0;-1;7.11e-07;759.628
0xd48da187c_2;0;0;0;-1;2.685e-06;759.63
0x28e348352_2;0;0;0;-1;5.11e-07;759.632
0xff621e08_2;0;0;0;-1;25.3646;784.999
0x8a60ffa3b_2;0;0;0;-1;4.7e-07;785.001
0x109d2c55ba_0;0;0;0;-1;3.61e-07;785.003
0x663144e32_1;0;0;0;-1;3.9e-07;785.005
0x2226ea734_1;0;0;0;-1;4.11e-07;785.007
0x84d4786e1_1;0;0;0;-1;7.31e-07;785.009
0x4ac08b8a2_2;0;0;0;-1;5.31e-07;785.011
0x4d2878932_1;0;0;0;-1;4.61e-07;785.013
0x78d64689_1;0;0;0;-1;3.91e-07;785.015
0x12306e3539_0;0;0;0;-1;5.21e-07;785.017
0x659190476_1;0;0;0;-1;2.5e-07;785.019
0xe53191330_2;0;0;0;-1;3.91e-07;785.021
0x172428540_0;0;0;0;-1;6.11e-07;785.023
0xd85a2f4e_0;1;0;2758;-1;0.534222;785.559
0x5667f1f5f_1;0;0;0;-1;3.4e-07;785.561
0xa0bd0f37b_1;0;0;0;-1;2.7e-07;785.563
0x2859ca987_2;0;0;0;-1;3.81e-07;785.565
0xbe8271f7f_2;0;0;0;-1;3.41e-07;785.567
0xe9b013bfd_1;0;0;0;-1;2.8e-07;785.569
0x2858e52da_2;0;0;0;-1;6.11e-07;785.571
0xb38271a86_1;0;0;0;-1;2.71e-07;785.573
0x6b75a33ec_2;0;0;0;-1;5.01e-07;785.574
0x210ee32d5_2;0;0;0;-1;2.4e-07;785.576
0xeb19d02af_2;0;0;0;-1;4.91e-07;785.578
0xec0c8b959_0;0;0;0;-1;3.61e-07;785.58
0x6d6dfabc1_2;0;0;0;-1;5.51e-07;785.582
0x59f3ab5d_1;0;0;0;-1;2.31e-07;785.584
0xae3a747c4_1;0;0;0;-1;4.61e-07;785.586
0xd5907b2f3_1;0;0;0;-1;3.5e-07;785.588
0x10efee3255_2;0;0;0;-1;3.3e-07;785.589
0xa4b1a5f4_2;0;0;0;-1;4.41e-07;785.591
0xe30cb7de6_0;0;0;0;-1;3.91e-07;785.593
0x6fac95688_2;0;0;0;-1;2.4e-07;785.595
0xefb79cec4_1;0;0;0;-1;5.21e-07;785.597
0xac6f056e6_0;0;0;0;-1;7.61e-07;785.599
0x1661b36f1_2;0;0;0;-1;5.41e-07;785.601
0xc2dbecc1e_2;0;0;0;-1;4.61e-07;785.602
0x4751a86d6_1;0;0;0;-1;6.01e-07;785.604
0x1193aa6cc8_2;0;0;0;-1;7.11e-07;785.606
0x78324a5c9_0;0;0;0;-1;2.41e-07;785.608
0x470f3b202_0;0;0;0;-1;3.61e-07;785.61
0x12398de0db_1;0;0;0;-1;4.11e-07;785.611
0x123ae35301_1;0;0;0;-1;3.91e-07;785.613
0xa7640c2e4_1;0;0;0;-1;6.81e-07;785.615
0x162baad00_2;0;0;0;-1;2.8e-07;785.617
0x2665379be_1;0;0;0;-1;17.1969;802.816
0xcbfd86620_1;0;0;0;-1;4.01e-07;802.818
0x59251c5b3_2;0;0;0;-1;3.11e-07;802.82
0x10d0d84525_1;0;0;0;-1;2.51e-07;802.822
0x48d91916a_0;0;0;0;-1;2.4e-07;802.824
0xee17e45ed_0;0;0;0;-1;4.71e-07;802.826
0xa49cd555f_2;0;0;0;-1;3.6e-07;802.828
0x963a82132_1;0;0;0;-1;2.2e-07;802.83
0x772e2c73d_0;0;0;0;-1;2.61e-07;802.831
0x187d67b44_2;0;0;0;-1;0.520575;803.354
0x110c91d7d5_1;0;0;0;-1;9.92e-07;803.356
0x5d3d8aa1b_2;0;0;0;-1;2.4e-07;803.358
0x177272043_1;0;0;0;-1;2.31e-07;803.36
0xc38b36f2b_2;0;0;0;-1;2.31e-07;803.362
0x5dc94ba12_2;0;0;0;-1;7.12e-07;803.364
0x5edb4a89e_0;0;0;0;-1;3.91e-07;803.366
0x3a8b85ee2_0;0;0;0;-1;3.51e-07;803.368
0xdaeb3d688_2;0;0;0;-1;4.91e-07;803.37
0x766dc55d9_1;0;0;0;-1;3.41e-07;803.372
0x74754472a_1;0;0;0;-1;4.81e-07;803.374
0x4dcf3e587_1;0;0;0;-1;3.41e-07;803.376
0x1235b724e3_2;0;0;0;-1;4.01e-07;803.378
0x113a00e2cc_2;0;0;0;-1;9.52e-07;803.38
0x82696e846_2;0;0;0;-1;7.31e-07;803.382
0xbcd557408_2;0;0;0;-1;4.81e-07;803.383
0xb06e70afa_1;0;0;0;-1;2.4e-07;803.385
0x11de1259e2_2;0;0;0;-1;7.21e-07;803.387
0xbdbb6cb8d_0;0;0;0;-1;3.9e-07;803.389
0x5c0154858_2;0;0;0;-1;5.41e-07;803.391
0x2c0888e0c_2;0;0;0;-1;3.61e-07;803.393
0xedaab7c9d_0;0;0;0;-1;2.61e-07;803.395
0x3932e5b48_0;0;0;0;-1;2.1e-07;803.396
0x60d42a9b0_0;0;0;0;-1;4.3e-07;803.398
0x11d61f0645_1;0;0;0;-1;2.91e-07;803.4
0x860bc4373_0;0;0;0;-1;2.41e-07;803.402
0x7686bdaa5_1;0;0;0;-1;5.61e-07;803.404
0x4e6915196_0;0;0;0;-1;2.6e-07;803.406
0x902f06a3f_0;0;0;0;-1;2.2e-07;803.407
0x20e27435f_2;0;0;0;-1;3.31e-07;803.409
0xe41a0127_1;0;0;0;-1;4.51e-07;803.411
0xc0515ee6f_1;0;0;0;-1;4.51e-07;803.413
0x9da4889fc_2;0;0;0;-1;6.71e-07;803.415
0x11f6c91ac0_2;0;0;0;-1;5e-07;803.417
0xc8bdf387a_1;0;0;0;-1;3.51e-07;803.419
0x52448eeab_0;1;1;5814;1;10.6934;814.115
0x748cb8e07_0;0;0;0;-1;5.71e-07;814.117
0x6548f950f_2;0;0;0;-1;4.41e-07;814.118
0x76aa089d_0;0;0;0;-1;2.8e-07;814.121
0xb052c0f37_1;0;0;0;-1;2.11e-07;814.122
0xc62138b13_1;0;0;0;-1;2.71e-07;814.124
0xb619da30_1;0;0;0;-1;6.81e-07;814.126
0x53659f1f5_1;0;0;0;-1;8.61e-07;814.128
0xf5d2e715_2;0;0;0;-1;8.51e-07;814.13
0x1e3c182cb_0;0;0;0;-1;8.51e-07;814.132
0x11870c4436_1;0;0;0;-1;2.91e-07;814.134
0x111daddac0_0;0;0;0;-1;4.3e-07;814.136
0x98217354f_1;0;0;0;-1;4.91e-07;814.138
0x948be4195_0;0;0;0;-1;4.31e-07;814.14
0x10f3b0aba8_0;0;0;0;-1;5.71e-07;814.142
0x48956c057_2;0;0;0;-1;9.22e-07;814.144
0xbc4bb9a58_1;0;0;0;-1;5.41e-07;814.146
0xa88fd6cc6_2;0;0;0;-1;7.52e-07;814.148
0xf17805ce6_1;0;0;0;-1;7.11e-07;814.15
0x511c2bf9b_1;0;0;0;-1;8.32e-07;814.152
0x418d58251_0;0;0;0;-1;3.61e-07;814.154
0x58726cf45_1;0;0;0;-1;2.3e-07;814.156
0x28ca90cfa_0;0;0;0;-1;5.81e-07;814.158
0x101f35244d_2;0;0;0;-1;1.9e-07;814.16
0xb0ce733f3_2;0;0;0;-1;2.2e-07;814.162
0x63b6883f9_2;0;0;0;-1;5.61e-07;814.164
0x8b3c450e3_0;0;0;0;-1;2.31e-07;814.166
0x7c6c5c5ac_0;0;0;0;-1;3.21e-07;814.167
0x69ef8e09b_2;0;0;0;-1;5.61e-07;814.17
0x107d1f777e_0;0;0;0;-1;6.01e-07;814.172
0xefaddfb3f_1;0;0;0;-1;5.51e-07;814.174
0xabf7ef4f0_2;0;0;0;-1;4.81e-07;814.176
0xf07dd15d6_0;0;0;0;-1;8.81e-07;814.178
0xc16f6ffdb_2;0;0;0;-1;6.31e-07;814.18
0xc2bfca31d_1;0;0;0;-1;6.81e-07;814.182
0xe5b79f43a_2;0;0;0;-1;4.71e-07;814.183
0xffb8f537_1;0;0;0;-1;4.31e-07;814.185
0x9721dcf03_2;0;0;0;-1;3.21e-07;814.187
0x71397f7c_0;0;0;0;-1;4.61e-07;814.189
0x3cb9a49c_2;0;0;0;-1;2.51e-07;814.191
0x61be27a0d_2;0;0;0;-1;3.21e-07;814.193
0xb0f4c054d_0;0;0;0;-1;2.2e-07;814.195
0x11c445737a_1;0;0;0;-1;4.21e-07;814.196
0x103b6a2cdc_0;0;0;0;-1;4.41e-07;814.198
0x450a6925d_1;0;0;0;-1;3.3e-07;814.2
0x220fffc71_0;0;0;0;-1;4.01e-07;814.202
0xd0d8d89b2_1;0;0;0;-1;5.51e-07;814.204
0x6fa67a2bf_1;0;0;0;-1;5.01e-07;814.205
0xaf690b787_0;0;0;0;-1;5.81e-07;814.207
0x967f8f7a5_2;0;0;0;-1;2.8e-07;814.209
0xe9acbbf49_1;0;0;0;-1;4.21e-07;814.211
0xcfe2f862c_2;0;0;0;-1;4.91e-07;814.213
0x7c2b47bba_1;0;0;0;-1;2.51e-07;814.215
0x97faddcc4_1;0;0;0;-1;4.01e-07;814.217
0x9f6a9b8e4_1;0;0;0;-1;4.31e-07;814.218
0x532a6b9ff_2;0;0;0;-1;2.81e-07;814.22
0x297f45bd6_2;0;0;0;-1;4e-07;814.222
0x643438df2_0;0;0;0;-1;2.7e-07;814.224
0x807b82aea_1;0;0;0;-1;4.61e-07;814.226
0x6e6870459_1;0;0;0;-1;3.5e-07;814.228
0x1110013415_1;0;0;0;-1;3.71e-07;814.229
0xb0f1a3d5f_1;0;0;0;-1;4.61e-07;814.231
0x5acafcdbc_2;0;0;0;-1;3.5e-07;814.233
0xc22bb55f2_1;0;0;0;-1;4.21e-07;814.235
0xc0a520309_2;0;0;0;-1;5.71e-07;814.237
0x18207b38b_0;0;0;0;-1;1.914e-06;814.239
0x137d9c5c7_0;0;0;0;-1;7.62e-07;814.241
0x114267a969_1;1;0;5814;-1;1.413e-06;814.243
0x3e3516b1_1;0;0;0;-1;5.31e-07;814.245
0xafa1af000_1;0;0;0;-1;8.61e-07;814.247
0xa5b8db336_1;0;0;0;-1;2.51e-07;814.249
0x52571b0fc_2;0;0;0;-1;2.4e-07;814.251
0x10178ad620_1;1;0;5814;-1;1.223e-06;814.253
0x8ec403dc1_1;0;0;0;-1;3.71e-07;814.255
0xdef6bf49a_0;0;0;0;-1;5.01e-07;814.257
0x4a29672cd_0;0;0;0;-1;4.31e-07;814.259
0x98c26b4ca_1;0;0;0;-1;3.81e-07;814.26
0x5713da503_1;0;0;0;-1;4.51e-07;814.262
0x910b87452_1;0;0;0;-1;5.11e-07;814.264
0x89e528bc5_0;0;0;0;-1;4.51e-07;814.266
0xfbe3016e4_0;0;0;0;-1;6.81e-07;814.268
0x270a88ecf_2;0;0;0;-1;3.2e-07;814.27
0x1e1f005b2_1;0;0;0;-1;4.21e-07;814.272
0xbf467470_0;0;0;0;-1;2.3e-07;814.273
0x5223340d7_1;0;0;0;-1;4.01e-07;814.275
0xfcecd1c38_0;0;0;0;-1;5.31e-07;814.277
0xe4b6f4293_0;0;0;0;-1;4.61e-07;814.279
0x91dbf8d46_0;0;0;0;-1;5.21e-07;814.281
0x50008241a_2;0;0;0;-1;4.61e-07;814.283
0x49e81e7af_2;0;0;0;-1;2.5e-07;814.285
0x10c2616c37_2;0;0;0;-1;5.01e-07;814.287
0x117033c8c3_2;0;0;0;-1;4.81e-07;814.289
0x11ce096d1e_1;0;0;0;-1;4.71e-07;814.291
0xf95f7c2ec_0;0;0;0;-1;4.41e-07;814.292
0xceeac1e9c_0;0;0;0;-1;2.1e-07;814.294
0xbedb5f2b_0;0;0;0;-1;3.51e-07;814.296
0xe016ff3a6_2;0;0;0;-1;4.5e-07;814.298
0xed89e156f_0;0;0;0;-1;5.31e-07;814.3
0x587023f_0;0;0;0;-1;4.4e-07;814.301
0x8c84d8d9b_1;0;0;0;-1;7.91e-07;814.303
0x79a8f2182_2;0;0;0;-1;5.71e-07;814.305
0x93eafcd62_0;0;0;0;-1;7.61e-07;814.307
0xaf7802c31_0;0;0;0;-1;6.82e-07;814.309
0x42f41b468_1;0;0;0;-1;4.31e-07;814.311
0x1169474c63_0;0;0;0;-1;2.1e-07;814.313
0x11a49f55b6_0;0;0;0;-1;4.1e-07;814.315
0x42d6a9ce0_0;0;0;0;-1;3.31e-07;814.317
0x2f8179a65_1;0;0;0;-1;5.41e-07;814.319
0x48779aab7_0;0;0;0;-1;6.71e-07;814.321
0x2af3126dc_0;0;0;0;-1;3.91e-07;814.322
0x6fcde21a6_0;0;0;0;-1;2.61e-07;814.324
0x1070d94723_2;0;0;0;-1;3.81e-07;814.326
0x17be69587_2;0;0;0;-1;6.61e-07;814.328
0x6334028a5_1;0;0;0;-1;2.7e-07;814.329
0x8e15cdec4_0;0;0;0;-1;3.2e-07;814.331
0x2f409f04e_0;0;0;0;-1;2.5e-07;814.333
0x107a1d480b_0;0;0;0;-1;2e-07;814.335
0xa7d3b3264_2;0;0;0;-1;5.31e-07;814.337
0xe6c914124_0;0;0;0;-1;7.02e-07;814.339
0x33b75c91d_2;0;0;0;-1;2.5e-07;814.34
0x7915e2a69_2;0;0;0;-1;4.61e-07;814.342
0xbfa455c32_0;0;0;0;-1;4.61e-07;814.344
0xaedeb38d_2;1;1;27;1;1.85229;816.198
0xffaa6da92_0;0;0;0;-1;7.71e-07;816.2
0xe9caa8021_0;0;0;0;-1;8.72e-07;816.202
0x2f3764836_2;0;0;0;-1;5.61e-07;816.204
0x39b10a24_0;0;0;0;-1;4.21e-07;816.206
0xf72c99ce5_2;0;0;0;-1;7.52e-07;816.208
0x9886d2dd7_0;1;0;27;-1;1.664e-06;816.21
0x10990114c2_1;0;0;0;-1;7.31e-07;816.211
0x68b8b4491_1;0;0;0;-1;4.41e-07;816.213
0xa408261fb_0;0;0;0;-1;4.71e-07;816.215
0x8650ba513_1;0;0;0;-1;4.01e-07;816.217
0x647cec44d_1;0;0;0;-1;2.61e-07;816.219
0xdd2e69cc2_2;0;0;0;-1;2.41e-07;816.221
0x4ad7a8456_2;0;0;0;-1;2.4e-07;816.223
0x3a3bd2b45_2;0;0;0;-1;4.1e-07;816.224
0xad1b7270b_2;0;0;0;-1;4.21e-07;816.226
0x3ff25eb53_1;0;0;0;-1;4.61e-07;816.228
0x2109b6eb8_0;0;0;0;-1;4.01e-07;816.23
0xe7ed5783e_1;0;0;0;-1;4.91e-07;816.232
0xe856f500a_0;0;0;0;-1;3.91e-07;816.234
0x86f7196e_2;0;0;0;-1;0.333569;816.569
0xd2caae9f0_0;0;0;0;-1;4.1e-07;816.571
0x6cf7ef75f_1;0;0;0;-1;3.51e-07;816.573
0x70193114f_0;0;0;0;-1;2.21e-07;816.575
0xe06be339d_0;0;0;0;-1;3.9e-07;816.577
0x9a7860ffb_2;0;0;0;-1;4.01e-07;816.579
0x88c645d02_0;0;0;0;-1;4.5e-07;816.581
0x54d52ec9d_2;0;0;0;-1;2.71e-07;816.583
0x839d08c23_0;0;0;0;-1;5.01e-07;816.585
0x1db59bba0_1;0;0;0;-1;9.32e-07;816.586
0x893b091ae_2;0;0;0;-1;3.9e-07;816.588
0x27a3b819c_2;0;0;0;-1;1.082e-06;816.59
0xe29609277_1;0;0;0;-1;2.7e-07;816.592
0x90df7e80_2;0;0;0;-1;3.61e-07;816.593
0x11f3ec932f_2;0;0;0;-1;8.22e-07;816.595
0x2b71f63b7_0;0;0;0;-1;3.11e-07;816.597
0x101afe8270_1;0;0;0;-1;3.51e-07;816.599
0xb9758b52d_2;0;0;0;-1;5.01e-07;816.601
0x3f1822c9f_0;0;0;0;-1;2.71e-07;816.603
0x58cedc24b_0;0;0;0;-1;3.41e-07;816.605
0xcc33d0184_0;0;0;0;-1;2.31e-07;816.606
0xc0a2d1a93_0;0;0;0;-1;4.51e-07;816.608
0x103d94816a_1;0;0;0;-1;3.61e-07;816.61
0xef9dad35b_1;0;0;0;-1;2.3e-07;816.612
0x11683b52c9_1;0;0;0;-1;4.11e-07;816.614
0x1df010448_1;0;0;0;-1;2.51e-07;816.616
0x328c507a5_2;0;0;0;-1;2.2e-07;816.617
0x7ecbfa225_1;0;0;0;-1;2.71e-07;816.619
0x190db60b_0;0;0;0;-1;4.81e-07;816.621
0x6813aeddf_2;0;0;0;-1;2.11e-07;816.623
0xf7f4b4963_1;0;0;0;-1;3.71e-07;816.625
0x66984145f_0;0;0;0;-1;2.51e-07;816.627
0xdb14878d4_1;0;0;0;-1;3.91e-07;816.629
0xc0a122dc_2;0;0;0;-1;62.3226;878.953
0x42d478cb1_1;0;0;0;-1;9.02e-07;878.955
0x4f779abe9_1;0;0;0;-1;4.61e-07;878.957
0x114d2cd306_1;0;0;0;-1;2.3e-07;878.96
0x37345a4a3_0;0;0;0;-1;5.31e-07;878.961
0x6943ceb3c_1;0;0;0;-1;4.51e-07;878.963
0x7a4dc60d8_2;0;0;0;-1;2.5e-07;878.965
0x918797ef9_0;0;0;0;-1;4.51e-07;878.967
0x78a505d5a_0;0;0;0;-1;2.2e-07;878.969
0xe834a9c17_1;0;0;0;-1;5.61e-07;878.971
0xdd29fb947_2;0;0;0;-1;5e-07;878.973
0x56840c3e3_2;1;1;1152;1;74.9555;953.93
0xa64d7640b_1;0;0;0;-1;7.41e-07;953.932
0x9db44b4fb_0;0;0;0;-1;4.71e-07;953.934
0x80f7a2a39_0;0;0;0;-1;8.11e-07;953.936
0x8987a7d8a_2;0;0;0;-1;5.41e-07;953.938
0x5ff65706c_0;0;0;0;-1;2.71e-07;953.94
0xf838d3907_0;0;0;0;-1;4.31e-07;953.941
0x13c5771c_1;0;0;0;-1;4.21e-07;953.943
0xb20edba76_1;0;0;0;-1;3.21e-07;953.945
0x92a1108b1_1;0;0;0;-1;2.91e-07;953.947
0x5010c2682_1;0;0;0;-1;3.41e-07;953.949
0xe77d1d7ec_0;0;0;0;-1;4.11e-07;953.95
0x11e65e7361_2;0;0;0;-1;21.748;975.7
0x417eea5db_0;0;0;0;-1;4.51e-07;975.702
0xc85e075e8_0;0;0;0;-1;2.7e-07;975.704
0x2d02a637_0;0;0;0;-1;1.71e-07;975.706
0x924ff2195_0;0;0;0;-1;2.11e-07;975.708
0x57d3087b1_1;1;1;7586;1;58.6528;1034.36
0x2e7882c4_2;0;0;0;-1;1.022e-06;1034.36
0x97a47d64f_0;0;0;0;-1;4.31e-07;1034.37
0x6d08bfe56_0;0;0;0;-1;6.41e-07;1034.37
0x1bbec1add_0;0;0;0;-1;4.51e-07;1034.37
0xf8168ac47_1;0;0;0;-1;5.11e-07;1034.37
0x47be904e4_0;0;0;0;-1;5.01e-07;1034.37
0xbbc8d4f9d_1;0;0;0;-1;5.71e-07;1034.38
0x879aa73c7_0;0;0;0;-1;4.51e-07;1034.38
0xa340a6de4_0;0;0;0;-1;4.31e-07;1034.38
0xc35522ea2_1;0;0;0;-1;4.1e-07;1034.38
0x81bd87bc_1;0;0;0;-1;3.91e-07;1034.38
0x22bec1e23_0;0;0;0;-1;6.12e-07;1034.39
0x65a0a28c4_0;0;0;0;-1;4.31e-07;1034.39
0x50cc5e7b1_2;0;0;0;-1;5.11e-07;1034.39
0x21fb14661_2;0;0;0;-1;4.71e-07;1034.39
0x390b2f1f8_2;0;0;0;-1;7.61e-07;1034.39
0x15e9d9f8f_0;0;0;0;-1;5.81e-07;1034.4
0x10f1aa7a96_2;0;0;0;-1;3.106e-06;1034.4
0x69d6d691f_2;0;0;0;-1;7.82e-07;1034.4
0x38145e8d8_0;0;0;0;-1;2e-07;1034.4
0xa0d9279b7_1;1;1;2474;1;6.14552;1040.55
0x1c5017ce6_0;0;0;0;-1;9.12e-07;1040.55
0xa77020072_1;0;0;0;-1;4.61e-07;1040.55
0xdee529563_2;0;0;0;-1;4.31e-07;1040.56
0x304d952a1_1;0;0;0;-1;2.11e-07;1040.56
0xeb813cc3c_0;0;0;0;-1;4.21e-07;1040.56
0x6a0fe3e0_0;0;0;0;-1;2.2e-07;1040.56
0xaf6788b27_1;0;0;0;-1;6.11e-07;1040.56
0x2f2306c79_2;0;0;0;-1;9.42e-07;1040.57
0xa35fb81a4_2;0;0;0;-1;5.11e-07;1040.57
0x718cd5a43_2;0;0;0;-1;3.6e-07;1040.57
0xb7a5c6c58_1;0;0;0;-1;4.31e-07;1040.57
0x12a68ad4_1;1;1;25604;1;52.4785;1093.05
0xb125deb82_0;0;0;0;-1;4.41e-07;1093.05
0x8ef46f2d3_2;0;0;0;-1;5.51e-07;1093.06
0x19f494fe7_1;0;0;0;-1;4.11e-07;1093.06
0xbf49ed332_1;0;0;0;-1;4.1e-07;1093.06
0x14a614ae4_0;0;0;0;-1;7.12e-07;1093.06
0x110fb9d80f_0;0;0;0;-1;5.51e-07;1093.06
0x120cb6a0f3_2;0;0;0;-1;2.7e-07;1093.07
0xea7f105_1;0;0;0;-1;4.51e-07;1093.07
0x95255f6b7_2;0;0;0;-1;8.11e-07;1093.07
0x61f221aa_2;0;0;0;-1;3.6e-07;1093.07
0x85cd1804a_2;0;0;0;-1;3.91e-07;1093.07
0x105b27564b_1;0;0;0;-1;5.01e-07;1093.07
0x77e14e587_2;0;0;0;-1;5.61e-07;1093.08
0x45f96cbe2_2;0;0;0;-1;7.82e-07;1093.08
0x51c339239_0;0;0;0;-1;4.51e-07;1093.08
0x2a8bd0ad_2;0;0;0;-1;4.81e-07;1093.08
0xe7f49f640_1;0;0;0;-1;2.7e-07;1093.08
0x1190b52859_0;0;0;0;-1;6.81e-07;1093.09
0xdce6a45d4_2;0;0;0;-1;3.91e-07;1093.09
0x876163364_2;0;0;0;-1;4.4e-07;1093.09
0x122a532b1e_0;0;0;0;-1;6.81e-07;1093.09
0x10c8b177c2_1;0;0;0;-1;4.91e-07;1093.09
0x9beefb40_0;0;0;0;-1;2.5e-07;1093.1
0xcf5ebac1a_2;0;0;0;-1;4.2e-07;1093.1
0x120a52060b_2;0;0;0;-1;5.11e-07;1093.1
0xa3eed72c1_1;0;0;0;-1;5.41e-07;1093.1
0x11ba6e5ecd_2;0;0;0;-1;3.5e-07;1093.1
0x5f38f9c7_1;0;0;0;-1;2.3e-07;1093.11
0xd46b64162_1;0;0;0;-1;4.91e-07;1093.11
0x7e80602cf_1;0;0;0;-1;3.1e-07;1093.11
0xcb7f30907_0;0;0;0;-1;6.01e-07;1093.11
0x5747d3385_2;0;0;0;-1;7.21e-07;1093.11
0x79b076357_1;0;0;0;-1;6.81e-07;1093.12
0xfe023ddbd_2;0;0;0;-1;3.2e-07;1093.12
0x11fc4abee0_0;0;0;0;-1;5.81e-07;1093.12
0x847164e39_1;0;0;0;-1;5.61e-07;1093.12
0x1062aa95e0_0;0;0;0;-1;4.91e-07;1093.12
0x8e38306bd_1;0;0;0;-1;4.3e-07;1093.12
0xc00f7b3bf_2;0;0;0;-1;4.11e-07;1093.13
0xce30d93b_0;0;0;0;-1;2.51e-07;1093.13
0x139f8e1da_2;0;0;0;-1;4.31e-07;1093.13
0xf84eafe0_0;0;0;0;-1;4.41e-07;1093.13
0x3a8109473_0;0;0;0;-1;4.41e-07;1093.13
0xbcf96140a_0;0;0;0;-1;3.01e-07;1093.14
0x839bc4652_2;0;0;0;-1;2.11e-07;1093.14
0xcf77dad8d_1;0;0;0;-1;7.62e-07;1093.14
0x6208134d6_1;0;0;0;-1;6.21e-07;1093.14
0x5e0518497_0;0;0;0;-1;5.91e-07;1093.14
0x78be67efc_1;0;0;0;-1;4.7e-07;1093.15
0x9b9edae04_0;0;0;0;-1;5.11e-07;1093.15
0x840977b55_0;0;0;0;-1;5.01e-07;1093.15
0x64f27787b_1;0;0;0;-1;6.62e-07;1093.15
0x11b67e9ecf_2;0;0;0;-1;5.91e-07;1093.15
0xb124752df_1;0;0;0;-1;5.91e-07;1093.16
0x928929c00_2;0;0;0;-1;4.91e-07;1093.16
0x551f1fa2f_1;0;0;0;-1;4e-07;1093.16
0x676426e12_0;0;0;0;-1;5.21e-07;1093.16
0xba5c3e0a0_2;0;0;0;-1;8.11e-07;1093.16
0x12385a6d55_1;0;0;0;-1;4.31e-07;1093.16
0xe09ecfbe_0;0;0;0;-1;19.5181;1112.68
0x95262aebe_2;0;0;0;-1;8.31e-07;1112.69
0x1040d962b6_1;0;0;0;-1;2.7e-07;1112.69
0xa12ae458d_2;0;0;0;-1;4.91e-07;1112.69
0x83b0a8563_2;0;0;0;-1;2.31e-07;1112.69
0x3e8f3ce3e_1;0;0;0;-1;5.01e-07;1112.7
0xf0de3e55f_1;0;0;0;-1;3.81e-07;1112.7
0xea55899b8_0;1;0;4;-1;24.5484;1137.25
0x11bd79e434_0;0;0;0;-1;4.71e-07;1137.25
0x5087c252f_0;0;0;0;-1;4.9e-07;1137.25
0xb52f0ee56_1;0;0;0;-1;3.41e-07;1137.25
0x9896875_2;0;0;0;-1;4.21e-07;1137.26
0x773ac5c32_0;0;0;0;-1;4.4e-07;1137.26
0xa600b0f03_1;0;0;0;-1;4.81e-07;1137.26
0x408772a2d_0;0;0;0;-1;3e-07;1137.26
0xf25985fe2_2;0;0;0;-1;4.7e-07;1137.26
0x5391994e5_0;0;0;0;-1;4.41e-07;1137.26
0x12307639be_1;0;0;0;-1;3.61e-07;1137.27
0xdbb1de68f_1;0;0;0;-1;3.31e-07;1137.27
0xda00c827d_2;0;0;0;-1;5.11e-07;1137.27
0x5239a3d7e_1;0;0;0;-1;5.01e-07;1137.27
0x982b3f2b7_0;0;0;0;-1;3.2e-07;1137.27
0x27531382d_0;0;0;0;-1;4.5e-07;1137.28
0x122e1f60bf_2;0;0;0;-1;4.01e-07;1137.28
0x79e1e9226_2;0;0;0;-1;2.31e-07;1137.28
0x68b6e8fe3_0;0;0;0;-1;7.01e-07;1137.28
0xf61200128_1;0;0;0;-1;5.21e-07;1137.28
0xe3cf9d884_2;0;0;0;-1;6.21e-07;1137.29
0x109f0c934c_1;0;0;0;-1;4.31e-07;1137.29
0xbc9f25e34_0;0;0;0;-1;4.21e-07;1137.29
0xfa5dae450_0;0;0;0;-1;4.81e-07;1137.29
0xd5c7ecb62_1;0;0;0;-1;3.91e-07;1137.29
0xc86377b50_2;0;0;0;-1;3.6e-07;1137.3
