git_hash=55c2d9c;execution date=20240625_134721;;;
Cluster;Legal;Has Solution;Cluster Size;Max Length;Time;AccumulatedTime
0xf919cc12b_2;0;0;0;-1;9.42e-07;1739.04
0xee1c9eda_1;0;0;0;-1;1.2764e-05;1739.04
0x1097277836_2;0;0;0;-1;6.11e-07;1739.05
0x40a3ca69_1;0;0;0;-1;6.51e-07;1739.05
0xd60165f5b_0;0;0;0;-1;6.11e-07;1739.05
0x463dd589_2;0;0;0;-1;1.9e-07;1739.05
0x1b5de543_1;0;0;0;-1;2e-07;1739.05
0x26b59165a_1;0;0;0;-1;3.1e-07;1739.05
0x4429fb193_0;0;0;0;-1;4e-07;1739.06
0xff39c32bb_2;0;0;0;-1;3.21e-07;1739.06
0x5d598a7cd_1;0;0;0;-1;2e-07;1739.06
0x7b35b16ed_2;0;0;0;-1;3.6e-07;1739.06
0x6c8d00f8_1;0;0;0;-1;3.01e-07;1739.06
0xa6da229e1_1;0;0;0;-1;3.01e-07;1739.07
0x4bb915b93_1;0;0;0;-1;3.31e-07;1739.07
0x8caad3c40_2;0;0;0;-1;8.61e-07;1739.07
0xf2c43ca3b_0;0;0;0;-1;9.02e-07;1739.07
0x22376011e_2;0;0;0;-1;4.1e-07;1739.07
0x4109c4fd5_2;0;0;0;-1;7.01e-07;1739.07
0x233e28ff3_1;0;0;0;-1;2.81e-07;1739.08
0x66c8f69be_1;0;0;0;-1;3.51e-07;1739.08
0x11815a7f3b_2;0;0;0;-1;3.1e-07;1739.08
0xcaa4c54d2_0;0;0;0;-1;2.71e-07;1739.08
0x1ddb83571_0;0;0;0;-1;3.31e-07;1739.08
0xe4562fe22_2;0;0;0;-1;1.91e-07;1739.09
0x6aa706a00_0;0;0;0;-1;2.81e-07;1739.09
0xf8e5ec296_1;0;0;0;-1;4.71e-07;1739.09
0x6982f3216_1;0;0;0;-1;3.5e-07;1739.09
0xee52a96d4_1;0;0;0;-1;2.2e-07;1739.09
0x35786dde9_1;0;0;0;-1;1.91e-07;1739.09
0x10b39eb8d1_2;0;0;0;-1;3.2e-07;1739.1
0xc7f724b31_1;0;0;0;-1;2.71e-07;1739.1
0x31538a1d9_2;0;0;0;-1;3.31e-07;1739.1
0x311562d8b_1;0;0;0;-1;1.764e-06;1739.1
0x2ae420758_2;0;0;0;-1;3.41e-07;1739.1
0x11e25054a2_1;0;0;0;-1;4.61e-07;1739.1
0x14868607b_0;0;0;0;-1;3.11e-07;1739.11
0x10050bd4e7_2;0;0;0;-1;2.9e-07;1739.11
0x9e408f7f4_2;0;0;0;-1;2.71e-07;1739.11
0xafb4bb556_0;0;0;0;-1;3.4e-07;1739.11
0xd4d499237_2;0;0;0;-1;3.41e-07;1739.11
0x73817da42_1;0;0;0;-1;2.71e-07;1739.12
0x583a72c14_2;0;0;0;-1;2.01e-07;1739.12
0x107445ace_1;0;0;0;-1;3e-07;1739.12
0x989c1bf6_2;0;0;0;-1;4.41e-07;1739.12
0x5ae5ca546_2;0;0;0;-1;2.9e-07;1739.12
0x73fa0195b_1;0;0;0;-1;3.41e-07;1739.12
0x103f2b653f_2;0;0;0;-1;3.03825;1742.16
0xc80f719d3_1;0;0;0;-1;5.71e-07;1742.17
0xe2d28840f_0;0;0;0;-1;2.01e-07;1742.17
0xd98de0b87_2;0;0;0;-1;3.41e-07;1742.17
0x915987525_2;0;0;0;-1;2.2e-07;1742.17
0x119470ec45_0;0;0;0;-1;2.2e-07;1742.17
0x82ea5f387_0;0;0;0;-1;3.41e-07;1742.18
0x1154de0b5d_2;0;0;0;-1;2e-07;1742.18
0x594522278_1;0;0;0;-1;2.91e-07;1742.18
0x18839c879_2;0;0;0;-1;3e-07;1742.18
0xfad04767f_0;0;0;0;-1;3.2e-07;1742.18
0x57ca332ce_0;0;0;0;-1;2.01e-07;1742.19
0xd332c00a1_1;0;0;0;-1;1.9e-07;1742.19
0x721491c60_0;0;0;0;-1;2.71e-07;1742.19
0xc8785c63a_2;0;0;0;-1;3.14934;1745.34
0x51d6f495f_1;0;0;0;-1;7.92e-07;1745.34
0x10854f46b9_2;0;0;0;-1;4.71e-07;1745.34
0x447d5f3f5_1;0;0;0;-1;2.91e-07;1745.35
0x11d791af6c_1;0;0;0;-1;3.61e-07;1745.35
0xf2bbb4521_0;0;0;0;-1;3.91e-07;1745.35
0x3e0ae71ba_0;0;0;0;-1;3.71e-07;1745.35
0xca6ce5558_2;0;0;0;-1;3.71e-07;1745.35
0x829d84cd0_0;0;0;0;-1;0.638065;1745.99
0xe4edb23b2_2;0;0;0;-1;8.02e-07;1746
0x802d62255_0;0;0;0;-1;3.4e-07;1746
0xd10cdc0d8_2;0;0;0;-1;3.01e-07;1746
0x121e3b5a0e_0;0;0;0;-1;3.7e-07;1746
0x51fbfd66e_2;0;0;0;-1;2.81e-07;1746
0x9d7a99d17_1;0;0;0;-1;2.61e-07;1746.01
0x4616ec1e6_0;0;0;0;-1;2.61e-07;1746.01
0xd9688b1b1_0;0;0;0;-1;3.41e-07;1746.01
0x12e968537_1;0;0;0;-1;3.01e-07;1746.01
0x2347aa539_2;0;0;0;-1;3.2e-07;1746.01
0x321612d98_2;0;0;0;-1;3e-07;1746.01
0x8e276fa86_0;0;0;0;-1;2.7e-07;1746.02
0xc4e14cc02_2;0;0;0;-1;3.81e-07;1746.02
0x6aee574a5_2;0;0;0;-1;4.71e-07;1746.02
0x7704d593e_0;0;0;0;-1;4.7e-07;1746.02
0x330671cb_2;0;0;0;-1;2.5e-07;1746.02
0xcd54c0fb5_0;0;0;0;-1;2.9e-07;1746.03
0xbd64984c8_1;0;0;0;-1;3.01e-07;1746.03
0xc5fc9c8d1_0;0;0;0;-1;2.7e-07;1746.03
0x1fd56b19b_1;0;0;0;-1;2.2e-07;1746.03
0xc810d1771_0;1;1;18663;1;32.4615;1778.49
0x8bf6ce90b_2;0;0;0;-1;7.91e-07;1778.5
0x4b49c4c1a_0;0;0;0;-1;1.8e-07;1778.5
0x5c6e6888_0;0;0;0;-1;3e-07;1778.5
0x27a45315e_2;0;0;0;-1;1.91e-07;1778.5
0x108ac242f2_1;0;0;0;-1;3.41e-07;1778.5
0x5229bafbe_2;0;0;0;-1;1.9e-07;1778.5
0xa2be00616_1;0;0;0;-1;2.3e-07;1778.51
0xc6b110f04_2;0;0;0;-1;2.7e-07;1778.51
0xd30339fb4_2;0;0;0;-1;3e-07;1778.51
0xf4f016f44_1;0;0;0;-1;7.01e-07;1778.51
0xa1d9a7ed6_2;0;0;0;-1;6.21e-07;1778.51
0x6ae0f67b6_1;0;0;0;-1;5.51e-07;1778.52
0x2582d8905_2;0;0;0;-1;5.01e-07;1778.52
0x2ac93a76_2;0;0;0;-1;2.7e-07;1778.52
0x1dd1c06bd_0;0;0;0;-1;3.01e-07;1778.52
0x121b07da07_2;0;0;0;-1;3.4e-07;1778.52
0x59a4ddf67_0;1;1;159232;13;374.944;2153.47
0x6ca8e45e7_1;0;0;0;-1;9.11e-07;2153.47
0xf475da22e_2;0;0;0;-1;3.2e-07;2153.47
0xc5884ae77_1;0;0;0;-1;1.81e-07;2153.47
0x103b1f741e_1;0;0;0;-1;2.8e-07;2153.48
0x1149473ee6_0;0;0;0;-1;3.31e-07;2153.48
0xc4d046739_2;0;0;0;-1;1.91e-07;2153.48
0xe393f8483_2;0;0;0;-1;3.31e-07;2153.48
0x12166cd23c_0;0;0;0;-1;5.61e-07;2153.48
0x11f54f6254_1;0;0;0;-1;1.91e-07;2153.48
0xa65fab3bf_1;0;0;0;-1;1.9e-07;2153.49
0x5e3d770f2_1;0;0;0;-1;3.11e-07;2153.49
0x10fd766613_0;0;0;0;-1;1.91e-07;2153.49
0x10dd1ec342_0;0;0;0;-1;2.3e-07;2153.49
0xe75f1a2de_2;1;0;159232;-1;1.042e-06;2153.49
0x31b85c010_0;0;0;0;-1;2.8e-07;2153.5
0xcba6608fa_1;0;0;0;-1;2.11e-07;2153.5
0xece2cf3c5_0;0;0;0;-1;7.32e-07;2153.5
0xa1976da3b_0;0;0;0;-1;6.82e-07;2153.5
0xf3fb94f92_0;0;0;0;-1;6.62e-07;2153.5
0xee958e275_0;0;0;0;-1;5.11e-07;2153.5
0x3e31ea84d_2;0;0;0;-1;5.41e-07;2153.51
0xe38d1ff4d_1;0;0;0;-1;6.42e-07;2153.51
0xedbe1e22d_2;0;0;0;-1;4.41e-07;2153.51
0xda0671865_2;0;0;0;-1;5.61e-07;2153.51
0x3faa7be5c_1;0;0;0;-1;7.01e-07;2153.51
0x11d537b2a9_1;0;0;0;-1;2.9e-07;2153.52
0xa6fd4a698_0;0;0;0;-1;2.81e-07;2153.52
0x357a30a34_2;0;0;0;-1;2.9e-07;2153.52
0xd2edee85d_2;0;0;0;-1;2.2e-07;2153.52
0x9656a1b02_2;0;0;0;-1;2.3e-07;2153.52
0x680aed82b_1;0;0;0;-1;3.31e-07;2153.53
0x8b97fcb0e_0;1;0;159232;-1;1.392e-06;2153.53
0x9d08684b7_1;0;0;0;-1;3.4e-07;2153.53
0x322b02188_1;0;0;0;-1;8.01e-07;2153.53
0x3ce0d50f0_0;0;0;0;-1;4.31e-07;2153.53
0x98daeb200_2;0;0;0;-1;4.2e-07;2153.53
0xbe1579411_0;0;0;0;-1;7.11e-07;2153.54
0x1028a7e840_2;0;0;0;-1;2.31e-07;2153.54
0x71668f271_0;0;0;0;-1;2.2e-07;2153.54
0x1e74989bb_0;0;0;0;-1;3.3e-07;2153.54
0xe4d77d001_2;0;0;0;-1;2.31e-07;2153.54
0x1004c19c51_1;0;0;0;-1;3e-07;2153.55
0xce306b9eb_2;0;0;0;-1;1.113e-06;2153.55
0x52c04e45f_1;0;0;0;-1;4.71e-07;2153.55
0xa6c292d6b_2;0;0;0;-1;2.21e-07;2153.55
0xd73c59407_1;0;0;0;-1;2.7e-07;2153.55
0xa357533bd_0;0;0;0;-1;2.91e-07;2153.55
0x544687419_1;0;0;0;-1;2.6e-07;2153.56
0xe35863470_1;0;0;0;-1;2.8e-07;2153.56
0x847ed3a12_2;0;0;0;-1;8.72e-07;2153.56
0x10f0275975_2;0;0;0;-1;7.31e-07;2153.56
0xeca38d5dd_0;0;0;0;-1;4.41e-07;2153.56
0xd9cbd9e78_0;1;0;159232;-1;1.783e-06;2153.57
0x2bdb3c335_2;0;0;0;-1;7.21e-07;2153.57
0x560868605_0;0;0;0;-1;5.71e-07;2153.57
0xc7ee6fb18_1;0;0;0;-1;5.81e-07;2153.57
0xd8cd4a509_1;0;0;0;-1;2.81e-07;2153.57
0x52eef2d0d_0;0;0;0;-1;2.9e-07;2153.58
0x10fa124d34_1;0;0;0;-1;4.41e-07;2153.58
0x102a68dbe0_1;0;0;0;-1;2e-07;2153.58
0x559630729_2;0;0;0;-1;3.31e-07;2153.58
0xab9705041_0;0;0;0;-1;2.31e-07;2153.58
0x38f38604c_0;0;0;0;-1;3.01e-07;2153.58
0x852e2e1cb_0;0;0;0;-1;2.71e-07;2153.59
0x6d6321bc8_0;0;0;0;-1;2.5e-07;2153.59
0xaf19758a_1;0;0;0;-1;1.8e-07;2153.59
0xbd084e889_2;0;0;0;-1;3.51e-07;2153.59
0x5d6aa444e_0;0;0;0;-1;3.6e-07;2153.59
0x17d7ef5aa_0;0;0;0;-1;2e-07;2153.6
0xab5e740a8_2;0;0;0;-1;2.71e-07;2153.6
0x5394c52bc_0;0;0;0;-1;3e-07;2153.6
0x70b4868b9_1;0;0;0;-1;2.8e-07;2153.6
0xf573d783a_0;0;0;0;-1;4.7e-07;2153.6
0x633336934_1;0;0;0;-1;8.71e-07;2153.6
0x1daf51d90_1;0;0;0;-1;9.22e-07;2153.61
0xde5c029c5_2;0;0;0;-1;8.31e-07;2153.61
0x4460f2117_0;0;0;0;-1;7.92e-07;2153.61
0x10cdf133a6_2;0;0;0;-1;6.61e-07;2153.61
0x496f16571_2;0;0;0;-1;6.71e-07;2153.61
0x347bfd336_1;1;1;13586;7;22.6933;2176.31
0xfd99060d8_1;0;0;0;-1;1.041e-06;2176.31
0x906bb9a5d_1;0;0;0;-1;1.763e-06;2176.31
0x352471734_1;0;0;0;-1;2.2e-07;2176.32
0x7f60c96e9_2;0;0;0;-1;2.91e-07;2176.32
0xca407f940_1;0;0;0;-1;2.7e-07;2176.32
0x26adfb545_1;0;0;0;-1;5.91e-07;2176.32
0x116033fffd_2;0;0;0;-1;3.41e-07;2176.32
0x32014f83c_0;0;0;0;-1;3.5e-07;2176.32
0x184e99ad6_1;0;0;0;-1;4.11e-07;2176.33
0x9e90abfd5_0;0;0;0;-1;4.61e-07;2176.33
0x1200b6ec73_2;0;0;0;-1;8.31e-07;2176.33
0x119c93ab4c_2;0;0;0;-1;6.91e-07;2176.33
0x11785a626c_1;0;0;0;-1;3e-07;2176.33
0x3808c399a_1;0;0;0;-1;2.4e-07;2176.34
0x932041df0_2;0;0;0;-1;2.9e-07;2176.34
0x53bcde17b_2;0;0;0;-1;4.21e-07;2176.34
0x115a8c390e_2;0;0;0;-1;4.11e-07;2176.34
0xddfba2639_2;0;0;0;-1;3.41e-07;2176.34
0x78c99562f_2;0;0;0;-1;3.2e-07;2176.35
0x529057147_1;0;0;0;-1;3.21e-07;2176.35
0x84562f0c4_2;0;0;0;-1;2.81e-07;2176.35
0xaac3af4df_2;0;0;0;-1;2.01e-07;2176.35
0x11ac349ca1_2;0;0;0;-1;7.71e-07;2176.35
0x968301e88_1;0;0;0;-1;3.3e-07;2176.36
0x4a210f191_1;0;0;0;-1;2e-07;2176.36
0xe07823fd6_0;0;0;0;-1;2.21e-07;2176.36
0x7957fec3d_0;0;0;0;-1;3.2e-07;2176.36
0x11b001af8a_1;0;0;0;-1;3.41e-07;2176.36
0xd1d6909c6_2;0;0;0;-1;2.91e-07;2176.36
0x12a6d2719_0;0;0;0;-1;2.91e-07;2176.37
0x5dc349d1f_2;0;0;0;-1;1.8e-07;2176.37
0x953410739_1;0;0;0;-1;3.31e-07;2176.37
0x1c80ffea4_2;0;0;0;-1;4e-07;2176.37
0x1ec277e09_0;0;0;0;-1;3.41e-07;2176.37
0x403f2baad_2;0;0;0;-1;3.61e-07;2176.38
0xb85814d44_2;0;0;0;-1;3.4e-07;2176.38
0x50c86a610_0;0;0;0;-1;2.6e-07;2176.38
0xf03b40515_1;0;0;0;-1;3.3e-07;2176.38
0x12facd18_0;0;0;0;-1;1.9e-07;2176.38
0x284510a8f_1;0;0;0;-1;3e-07;2176.38
0xe4fb1fe2b_2;0;0;0;-1;1.8e-07;2176.39
0x88ff20526_2;0;0;0;-1;4.11e-07;2176.39
0x11aa32f07b_2;0;0;0;-1;3.4e-07;2176.39
0xc89b43ce7_0;0;0;0;-1;2.7e-07;2176.39
0xbcc6c112e_0;0;0;0;-1;2.7e-07;2176.39
0x179bb3f1a_1;0;0;0;-1;2.9e-07;2176.4
0xe0d49aefa_0;0;0;0;-1;2.9e-07;2176.4
0x77462558c_0;0;0;0;-1;3.91e-07;2176.4
0xbe25d73b1_1;0;0;0;-1;8.32e-07;2176.4
0x1019dc6b23_0;0;0;0;-1;7.01e-07;2176.4
0x119e5f368b_2;0;0;0;-1;5.01e-07;2176.4
0x70f4ea30f_0;0;0;0;-1;2.7e-07;2176.41
0x32edcfe76_2;0;0;0;-1;2e-07;2176.41
0x5bda7e7b4_1;0;0;0;-1;2.1e-07;2176.41
0xa069e639e_2;0;0;0;-1;2.71e-07;2176.41
0xf598a9944_1;0;0;0;-1;3.91e-07;2176.41
0x25d6c29f7_0;0;0;0;-1;3.51e-07;2176.42
0x438b607e0_1;0;0;0;-1;3.11e-07;2176.42
0x11838c58b0_0;0;0;0;-1;2.71e-07;2176.42
0x77f6e6c8_2;0;0;0;-1;5.30664;2181.73
0x6761450cc_2;0;0;0;-1;8.72e-07;2181.73
0xf619a0897_2;0;0;0;-1;2.31e-07;2181.73
0xb2a645b63_0;0;0;0;-1;2.01e-07;2181.73
0x119b4ebc03_0;0;0;0;-1;3e-07;2181.74
0x7a01f46c8_1;0;0;0;-1;2.5e-07;2181.74
0x3536663dc_2;0;0;0;-1;2.7e-07;2181.74
0xa3b1a6759_0;0;0;0;-1;2.9e-07;2181.74
0xe36a83fa4_2;0;0;0;-1;3.01e-07;2181.74
0x570de1487_1;0;0;0;-1;3.81e-07;2181.74
0x87893733c_0;0;0;0;-1;3.4e-07;2181.75
0x1034d0c6b1_0;0;0;0;-1;3.1e-07;2181.75
0x180b38f4f_0;0;0;0;-1;2.9e-07;2181.75
0x11163b9219_2;0;0;0;-1;3e-07;2181.75
0xa050c2d1f_2;0;0;0;-1;2e-07;2181.75
0x113a181158_0;0;0;0;-1;3.01e-07;2181.75
0x106b4674e8_1;0;0;0;-1;2e-07;2181.76
0x118496c477_0;0;0;0;-1;3.2e-07;2181.76
0x85687723e_0;0;0;0;-1;1.9e-07;2181.76
0x7192cbb4e_1;0;0;0;-1;5.21e-07;2181.76
0x10c526ad55_1;0;0;0;-1;3.01e-07;2181.76
0x6e85b5d8a_0;0;0;0;-1;4.11e-07;2181.77
0x2ae80b574_2;0;0;0;-1;8.52e-07;2181.77
0x1fb68c003_2;0;0;0;-1;9.92e-07;2181.77
0x1d337afa3_1;0;0;0;-1;6.11e-07;2181.77
0xe2276e0c9_2;0;0;0;-1;3.6e-07;2181.77
0xdf914445b_2;0;0;0;-1;2.7e-07;2181.77
0x4f7911b75_0;0;0;0;-1;3.91e-07;2181.78
0x10ed84f5a0_2;0;0;0;-1;2.81e-07;2181.78
0x26e1eefe2_0;0;0;0;-1;2.61e-07;2181.78
0x1166c86306_1;0;0;0;-1;1.91e-07;2181.78
0x102a2e3921_1;0;0;0;-1;3.41e-07;2181.78
0x88dc7a1ff_0;0;0;0;-1;2.11e-07;2181.79
0xb461db788_1;0;0;0;-1;2.01e-07;2181.79
0xebf819ab1_2;0;0;0;-1;3.1e-07;2181.79
0xcd2e8149e_2;0;0;0;-1;2.71e-07;2181.79
0xc8d37f6c0_0;1;1;112087;1;253.012;2434.8
0x1eed42d9e_0;0;0;0;-1;8.42e-07;2434.81
0x3555ffcb4_1;1;0;112087;-1;1.092e-06;2434.81
0xe4dc41d82_1;0;0;0;-1;2.71e-07;2434.81
0x750fbfa4a_0;0;0;0;-1;3e-07;2434.81
0x1e4788690_0;0;0;0;-1;2.01e-07;2434.81
0x102576d151_1;0;0;0;-1;2.91e-07;2434.82
0x5d7f4bb07_0;0;0;0;-1;5.31e-07;2434.82
0x7f5540d25_2;0;0;0;-1;3.21e-07;2434.82
0xe4790c643_1;0;0;0;-1;3.61e-07;2434.82
0x108073797a_2;0;0;0;-1;2.71e-07;2434.82
0xf71c3fca5_1;0;0;0;-1;3e-07;2434.83
0x9687c96c_0;0;0;0;-1;1.9e-07;2434.83
0x2b62ffd33_1;0;0;0;-1;2.9e-07;2434.83
0x366aee24c_2;0;0;0;-1;2e-07;2434.83
0x117a5f380a_2;0;0;0;-1;3.5e-07;2434.83
0xb3813daad_2;0;0;0;-1;5e-07;2434.83
0x10e393c5ba_1;0;0;0;-1;4.97101;2439.81
0xb292e4738_0;0;0;0;-1;4.81e-07;2439.81
0xf14f7d49_2;0;0;0;-1;6.51e-07;2439.81
0xe57231e54_1;0;0;0;-1;3.6e-07;2439.82
0xbd95fa288_2;0;0;0;-1;2e-07;2439.82
0x7d0e2362c_2;0;0;0;-1;3.2e-07;2439.82
0x532cac4d7_1;0;0;0;-1;3.51e-07;2439.82
0xe71c616d_1;0;0;0;-1;1.9e-07;2439.82
0xdae0930e9_2;0;0;0;-1;5.31e-07;2439.83
0x49d4ce895_0;0;0;0;-1;2.31e-07;2439.83
0xaa26a5b5b_2;0;0;0;-1;3.01e-07;2439.83
0x50a5ac94c_2;0;0;0;-1;3.3e-07;2439.83
0xc39815014_2;0;0;0;-1;2.9e-07;2439.83
0xf0b4cdd6a_1;0;0;0;-1;1.9e-07;2439.83
0x10f2417122_0;0;0;0;-1;1.91e-07;2439.84
0xe1a8710e5_1;0;0;0;-1;1.9e-07;2439.84
0x3643372f1_0;1;1;4611;1;77.1062;2516.95
0xc05391f77_0;0;0;0;-1;3.9e-07;2516.95
0xff4b97f6c_2;0;0;0;-1;4.91e-07;2516.95
0x6b43faf05_0;0;0;0;-1;2.91e-07;2516.95
0xa59a8178f_1;0;0;0;-1;2.61e-07;2516.95
0xafa88de06_0;0;0;0;-1;1.91e-07;2516.96
0xd8a0268b2_2;0;0;0;-1;3e-07;2516.96
0xbaee55eed_1;0;0;0;-1;7.82e-07;2516.96
0x6f87f2f1b_2;0;0;0;-1;24.3424;2541.3
0x1918c6a02_0;0;0;0;-1;5.81e-07;2541.31
0x1e63c95a7_2;0;0;0;-1;7.31e-07;2541.31
0xb48f23314_2;0;0;0;-1;2.61e-07;2541.31
0x110a3bdb7f_0;0;0;0;-1;2.9e-07;2541.31
0x8a4a366d6_0;0;0;0;-1;2.2e-07;2541.31
0xdfde3bbfc_1;0;0;0;-1;2.7e-07;2541.31
0x4424c3584_1;0;0;0;-1;2.8e-07;2541.32
0x5a91a76a6_1;0;0;0;-1;14.5391;2555.86
0xb8a3e2991_1;0;0;0;-1;7.11e-07;2555.86
0xca0c697f7_0;0;0;0;-1;7.62e-07;2555.86
0x3519ea6a_1;0;0;0;-1;2.81e-07;2555.86
0x4dcca4778_2;0;0;0;-1;2.61e-07;2555.87
0x5704634c_2;0;0;0;-1;0.829259;2556.7
0xbe14722a_1;0;0;0;-1;6.62e-07;2556.7
0xa3462cf45_1;0;0;0;-1;7.51e-07;2556.7
0xe48fac739_0;0;0;0;-1;1.9e-07;2556.7
0x92de3ae3e_2;1;0;33;-1;11.23;2567.94
0xcf742d6f8_2;0;0;0;-1;9.12e-07;2567.94
0x9703498ab_1;0;0;0;-1;7.81e-07;2567.94
0x7b3cf5f17_1;0;0;0;-1;2.31e-07;2567.94
0x10dbcc909d_0;0;0;0;-1;1.873e-06;2567.94
0x8f6f750de_0;0;0;0;-1;3.91e-07;2567.95
0x78090757d_2;0;0;0;-1;6.31e-07;2567.95
0x12732e1d3_1;0;0;0;-1;4.81e-07;2567.95
0x9912eb56_2;0;0;0;-1;7.72e-07;2567.95
0xcfaa1235a_1;0;0;0;-1;1.122e-06;2567.95
0xd8a9bbea9_0;0;0;0;-1;5.11e-07;2567.96
0x1e8be2f5_2;0;0;0;-1;6.41e-07;2567.96
0xccfd0349d_0;0;0;0;-1;2.81e-07;2567.96
0xad30014cc_1;0;0;0;-1;4.1e-07;2567.96
0x88ef7da58_0;0;0;0;-1;2.7e-07;2567.96
0xbc778a2bb_1;0;0;0;-1;3.1e-07;2567.96
0x58ad2fcb3_2;0;0;0;-1;3.01e-07;2567.97
0x30e20cc22_2;0;0;0;-1;3.11e-07;2567.97
0xd1b69051d_1;0;0;0;-1;3e-07;2567.97
0x9c72181ce_1;0;0;0;-1;5.61e-07;2567.97
0x6f2172a9f_0;0;0;0;-1;5.01e-07;2567.97
0x118258c31_2;0;0;0;-1;6.50005;2574.48
0x1154c6d263_1;0;0;0;-1;8.31e-07;2574.48
0x8ce575e1_2;0;0;0;-1;5.01e-07;2574.48
0x9b4f66352_1;0;0;0;-1;3.11e-07;2574.48
0xedfcd8ac0_2;0;0;0;-1;6.32e-07;2574.48
0xafc7b59e9_1;0;0;0;-1;7.42e-07;2574.48
0xb6f24cbb5_1;0;0;0;-1;5.11e-07;2574.49
0x73963f2e_0;0;0;0;-1;5.21e-07;2574.49
0x869447063_1;0;0;0;-1;4.3e-07;2574.49
0x6a347f237_0;0;0;0;-1;3.7e-07;2574.49
0xe389e86c2_0;0;0;0;-1;13.2453;2587.74
0x4ee30744d_1;0;0;0;-1;3.31e-07;2587.74
0x8b7a5a99d_2;0;0;0;-1;8.42e-07;2587.74
0x23785d67b_1;0;0;0;-1;3e-07;2587.75
0x740f2bacd_1;0;0;0;-1;1.8e-07;2587.75
0xb3516de0f_2;0;0;0;-1;1.9e-07;2587.75
0xd564d87a8_1;0;0;0;-1;1.91e-07;2587.75
0x84831c5c7_0;0;0;0;-1;3.21e-07;2587.75
0x9c16631de_0;0;0;0;-1;2.01e-07;2587.75
0x322baaa05_2;0;0;0;-1;2.8e-07;2587.76
0x101ea4d994_0;0;0;0;-1;3.61e-07;2587.76
0x6e197d584_1;0;0;0;-1;2.7e-07;2587.76
0xd0e3ad022_1;0;0;0;-1;2.2e-07;2587.76
0x39653249d_1;0;0;0;-1;3.51e-07;2587.76
0x971138c2c_2;0;0;0;-1;1.91e-07;2587.76
0x9c7006dba_0;0;0;0;-1;3.11e-07;2587.77
0xb893cecea_1;0;0;0;-1;1.91e-07;2587.77
0xbd6428cb3_0;0;0;0;-1;3.2e-07;2587.77
0x38eb69a26_0;1;1;66429;13;34.916;2622.69
0x11a20f0857_0;0;0;0;-1;1.623e-06;2622.69
0x10761852a3_2;0;0;0;-1;2e-07;2622.69
0x9586f764f_1;0;0;0;-1;2.9e-07;2622.69
0x3ecbe4df_0;0;0;0;-1;1.81e-07;2622.7
0x10cc727592_0;0;0;0;-1;9.12e-07;2622.7
0x219dee7aa_0;0;0;0;-1;2.9e-07;2622.7
0xe0ca1f123_2;0;0;0;-1;3.81e-07;2622.7
0x32b08b533_1;0;0;0;-1;7.22e-07;2622.7
0xe6575a40e_1;0;0;0;-1;2e-07;2622.71
0xa00bd8c50_2;0;0;0;-1;2.01e-07;2622.71
0x3e4f8de16_2;0;0;0;-1;3.1e-07;2622.71
0x1b21d003d_2;0;0;0;-1;3.11e-07;2622.71
0xfdd7194ac_1;0;0;0;-1;3.6e-07;2622.71
0x7c4fc96c4_1;0;0;0;-1;5.31e-07;2622.71
0xefff831be_2;0;0;0;-1;2.8e-07;2622.72
0x1226049949_2;0;0;0;-1;1.9e-07;2622.72
0xb5ccfb675_2;0;0;0;-1;1.9e-07;2622.72
0x6a54d0e90_0;0;0;0;-1;2.9e-07;2622.72
0x693921ed5_2;0;0;0;-1;3.31e-07;2622.72
0x2b0a5a816_0;0;0;0;-1;2.91e-07;2622.72
0x6e2ffac32_2;0;0;0;-1;2.91e-07;2622.73
0xa9c937150_1;0;0;0;-1;3e-07;2622.73
0x1111f8bf00_0;0;0;0;-1;2.8e-07;2622.73
0xd009d40cb_0;0;0;0;-1;1.9e-07;2622.73
0x20940282f_2;0;0;0;-1;2.1e-07;2622.73
0x5c1187a1_0;0;0;0;-1;1.8e-07;2622.74
0x7863095ab_0;0;0;0;-1;2.81e-07;2622.74
0xab9765ccd_0;0;0;0;-1;2e-07;2622.74
0x1c89c6818_2;0;0;0;-1;2.6e-07;2622.74
0x97f004f29_2;0;0;0;-1;2.01e-07;2622.74
0xc8c2dc8dd_0;0;0;0;-1;2.21e-07;2622.74
0x2ce85fd64_0;0;0;0;-1;3.51e-07;2622.75
0x6b4b9bdf8_1;0;0;0;-1;2.91e-07;2622.75
0x1229b9747d_2;0;0;0;-1;3.2e-07;2622.75
0x511264849_0;0;0;0;-1;2.91e-07;2622.75
0xdf41a7177_2;0;0;0;-1;2.91e-07;2622.75
0xe80a17376_0;0;0;0;-1;2.81e-07;2622.75
0xadea06549_2;0;0;0;-1;2.61e-07;2622.76
0xbde8168c9_0;0;0;0;-1;5.11e-07;2622.76
0xd52838da3_0;0;0;0;-1;3.01e-07;2622.76
0x4322cc6e7_1;0;0;0;-1;2.21e-07;2622.76
0xdad68dd1a_0;0;0;0;-1;1.91e-07;2622.76
0x111e8071c9_0;0;0;0;-1;2e-07;2622.77
0x10c912ab84_1;0;0;0;-1;3.3e-07;2622.77
0xcb81d9a9a_2;0;0;0;-1;3.21e-07;2622.77
0x3dacdba6_2;0;0;0;-1;0.235792;2623.01
0xbcf1f8c7c_0;0;0;0;-1;6.21e-07;2623.01
0x736c1f974_1;0;0;0;-1;2.6e-07;2623.01
